Date,Investigator,CH,[Tubulin] $(\mu M)$,[DCX] $(n M)$,Length $(\mu m)$,Lifetime $(min)$,Growth Rate $(\mu m / min)$,Time to Nucleate $(min)$,Shrink Length $(\mu m)$,Shrink Lifetime $(min)$,Shrink Rate $(\mu m / min)$,Rescues,DCX Type
2020-08-27,Sofia,24,6.0,25.0,4.137025707244873,11.283593107859295,0.3666408091553155,6.881834632555642,1.4839331474304198,1.450243962605794,1.0232300121174738,True,WT
2020-08-27,Sofia,24,6.0,25.0,4.949999824523926,19.0436914507548,0.2599285877595823,1.1180926688512165,1.035000015258789,1.1681078847249349,0.8860483083739393,True,WT
2020-08-27,Sofia,24,6.0,25.0,5.359633689880371,17.53676990191142,0.3056226271918067,1.9705957810084025,2.1168304901123047,2.196524480183919,0.9637181416412252,True,WT
2020-08-27,Sofia,24,6.0,25.0,5.12907820892334,15.465794525146485,0.3316401365984629,1.5423184315363565,1.6197089080810547,1.0971166610717773,1.4763324316839332,True,WT
2020-08-27,Sofia,24,6.0,25.0,6.156780097961426,15.907499357859292,0.3870363254121141,0.761147198677063,3.0109799346923833,3.1108018493652336,0.9679111947637488,True,WT
2020-08-27,Sofia,24,6.0,25.0,3.598021942138672,10.365680580139161,0.34710908891332715,4.725203143755595,1.3492578201293943,0.6721761957804362,2.007297831430681,True,WT
2020-08-27,Sofia,24,6.0,25.0,0.34775,0.9679166666666666,0.3592767972449419,5.393680609067282,0.45475,0.189375,2.4013201320132014,False,WT
2020-08-27,Sofia,24,6.0,25.0,,,,,,,,False,WT
2020-08-27,Sofia,24,6.0,25.0,3.286181335449218,9.773140106201172,0.3362462115286875,9.723632823626199,3.2411652030944818,2.5141041564941404,1.2891928899295133,False,WT
2020-08-27,Sofia,24,6.0,25.0,1.9795,5.7022916666666665,0.34714113477768443,6.677222275733948,1.84575,1.4729166666666669,1.2531258840169732,False,WT
2020-08-27,Sofia,24,6.0,25.0,7.8711287231445315,21.617052030563354,0.3641166571656443,2.3904947996139527,4.812633415222168,6.120705413818358,0.7862873786339997,True,WT
2020-08-27,Sofia,24,6.0,25.0,3.71825,9.489791666666664,0.391815766942548,5.1832639424006155,2.8355,2.39875,1.1820739968733718,True,WT
2020-08-27,Sofia,24,6.0,25.0,4.988846427917482,12.550524039268492,0.39750104555859295,1.2563235696156818,0.5842794952392578,0.3888894017537435,1.5024310063590811,True,WT
2020-08-27,Sofia,24,6.0,25.0,1.8915045166015625,4.499022083282472,0.42042570176084293,1.4035524670282995,0.45035806274414064,0.4251048533121745,1.059404660368395,True,WT
2020-08-27,Sofia,24,6.0,25.0,1.1235,3.857639745076497,0.291240259392786,26.814097275733943,1.2305,0.6452769215901693,1.906933223285986,False,WT
2020-09-08,Sofia,13,6.0,14.0,1.04325,4.103125,0.25425742574257426,1.2625,1.20375,0.063125,19.069306930693067,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.8025,1.3747224362691244,0.5837542029050711,6.1722224362691245,0.8381669387817383,0.238471794128418,3.5147424534843825,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.856,2.7143749999999995,0.3153580474326503,25.52354166666667,0.93625,0.12625,7.415841584158416,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.4815,0.9679166666666666,0.4974601808006888,3.7454166666666655,0.61525,0.063125,9.746534653465346,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.93625,2.65125,0.3531353135313532,14.182083333333333,1.1235,0.08416666666666668,13.348514851485147,False,P191R
2020-09-08,Sofia,13,6.0,14.0,1.6669471321105958,5.2094737180074056,0.3199837876806093,4.43425448735555,1.6669471321105958,0.3189474360148112,5.226400791737942,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.93625,2.9458333333333333,0.3178217821782178,1.01,1.0165,0.08416666666666668,12.077227722772276,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.6806817016601563,1.9812468083699544,0.3435622956133257,6.309169858296713,0.72225,0.04208333333333333,17.16237623762376,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.7757499999999999,2.314583333333333,0.33515751575157515,3.8085416666666654,0.93625,0.02104166666666667,44.495049504950494,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.56175,0.6943750000000001,0.8090009000900089,19.98958333333333,0.40125,0.4629166666666666,0.8667866786678669,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.8381665306091308,1.7113884607950849,0.4897581991523605,13.53680512746175,0.9808330612182616,0.08416666666666668,11.653462113484302,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.7490000000000001,2.300555448532104,0.3255735481089613,2.2444445514678955,0.7668334693908692,0.028055769602457682,27.332469586708285,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.856,2.314583333333333,0.36982898289828986,13.487708333333332,0.9095,0.29458333333333336,3.087411598302687,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.7490000000000001,2.06208301226298,0.3632249504727888,4.138194551467895,0.642,0.08416666666666668,7.627722772277227,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.3745,1.5570833333333334,0.2405137811078405,2.1181945514678957,0.4636669387817383,0.04208333333333333,11.01782824827893,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.29425,0.9047916666666668,0.3252129864149206,8.563958333333334,0.34775,0.10520833333333332,3.3053465346534647,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.9095,2.6722916666666667,0.3403445856396663,12.961666666666664,1.0165,0.02104166666666667,48.308910891089106,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.72225,1.9358333333333333,0.37309513560051655,0.6522916666666666,0.8025,0.08416666666666668,9.534653465346537,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,1.1235,3.598125,0.31224596143824906,5.828541666666666,1.177,0.063125,18.645544554455444,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.7668334693908692,1.8797217941284177,0.4079505125631804,8.3325,0.9808334693908692,0.0701397450764974,13.983989652673108,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.4636665306091308,0.981943588256836,0.4721926352533551,30.03347307840983,0.4101665306091308,0.1963897450764974,2.088533341949008,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.6776667346954346,1.9498608970642088,0.34754619455970304,6.3966666666666665,0.7133332653045654,0.0981948725382487,7.2644655150064885,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.9451665306091308,2.581110897064209,0.36618594407709343,8.430694230397542,0.9808334693908692,0.056111539204915364,17.480067082261545,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.8025,2.65125,0.3026874115983027,10.1,0.9095,0.063125,14.407920792079208,False,P191R
2020-09-08,Sofia,13,6.0,14.0,2.033,7.006874999999999,0.2901436089554902,1.4097916666666666,2.11325,0.21041666666666667,10.043168316831682,False,P191R
2020-09-08,Sofia,13,6.0,14.0,1.3375,5.197291666666667,0.25734557261394153,3.303541666666667,1.5515,0.315625,4.9156435643564365,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.4815,1.3326389424006144,0.3613131694415491,1.1222222757339475,0.6063332653045654,0.11222211519877116,5.402974843511101,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.428,1.01,0.42376237623762375,3.91375,0.4101669387817383,0.11222243626912436,3.654945948581113,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.29425,1.0520833333333333,0.2796831683168317,21.94645833333333,0.4815,0.02104166666666667,22.88316831683168,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.72225,2.377708333333333,0.30375887146236746,27.79604166666667,0.856,0.063125,13.56039603960396,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.3923338775634765,1.5991666666666666,0.2453364528797144,1.7674999999999998,0.5171669387817383,0.028055769602457682,18.433532428796195,False,P191R
2020-09-08,Sofia,13,6.0,14.0,1.31075,4.16625,0.31461146114611466,3.03,1.47125,0.12625,11.653465346534652,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,1.284,4.692291666666666,0.2736402788260889,8.942708333333334,1.52475,0.2314583333333333,6.5875787578757885,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.8025,2.4829166666666667,0.3232085920456452,1.8727083333333328,0.8025,0.21041666666666667,3.8138613861386137,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.428,0.8206249999999999,0.5215536938309215,8.563958333333334,0.535,0.063125,8.475247524752476,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.642,1.7113891029357908,0.3751338599145486,3.535,0.6955,0.12625,5.5089108910891085,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.214,0.4629166666666666,0.4622862286228623,13.649028205871582,0.2853330612182617,0.01402820587158203,20.33995393497053,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,1.57825,4.481875,0.352140566169293,3.15625,1.7655,0.21041666666666667,8.39049504950495,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.4636667346954346,0.9959724362691244,0.4655417336972827,3.2263887818654378,0.7311667346954346,0.08416634559631347,8.687162660029522,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.7490004081726074,2.9318044853210448,0.2554742009307584,9.412639102935794,0.7846669387817383,0.12625,6.21518367351872,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.3566667346954346,1.1222217941284178,0.3178219640373698,11.951666666666664,0.5528334693908691,0.04208333333333333,13.136636896416693,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.88275,2.14625,0.4112987769365172,19.105833333333333,0.98975,0.02104166666666667,47.03762376237624,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.3388334693908691,0.9258333333333332,0.3659767446166004,14.939583333333333,0.428,0.04208333333333333,10.17029702970297,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.7490000000000001,1.451875,0.515884631941455,5.302499999999998,0.8292499999999999,0.2314583333333333,3.5827182718271824,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.72225,1.830625,0.39453738477296,10.647083333333333,0.856,0.12625,6.78019801980198,False,P191R
2020-09-08,Sofia,13,6.0,14.0,1.0165,2.7213884607950845,0.3735225656476172,2.39875,1.177,0.29458333333333336,3.9954738330975954,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.642,1.9779166666666663,0.3245839477564778,3.8085416666666654,0.6955,0.04208333333333333,16.526732673267325,False,P191R
2020-09-08,Sofia,13,6.0,14.0,1.04325,3.051041666666667,0.3419324001365653,2.6933333333333334,1.04325,0.189375,5.508910891089108,False,P191R
2020-09-08,Sofia,13,6.0,14.0,1.5515,5.407708333333333,0.2869052664021266,4.776458333333333,1.4980000000000002,0.12625,11.865346534653465,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.7490000000000001,1.809583333333333,0.4139074372553535,5.092083333333333,0.7490000000000001,0.02104166666666667,35.5960396039604,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.4815,0.8416666666666667,0.572079207920792,5.281458333333333,0.45475,0.14729166666666668,3.087411598302687,False,P191R
2020-09-08,Sofia,13,6.0,14.0,1.3910002040863036,3.857639745076497,0.3605832312002789,26.13375,1.5871667346954346,0.16833333333333333,9.428713275418422,False,P191R
2020-09-08,Sofia,13,6.0,14.0,1.1235,3.2404166666666665,0.34671467146714674,15.318333333333333,1.1235,0.16833333333333333,6.6742574257425735,False,P191R
2020-09-08,Sofia,13,6.0,14.0,1.2840002040863037,3.591110897064209,0.3575495830930742,4.5169442303975424,1.4088336734771731,0.3086115392049153,4.565071277330688,False,P191R
2020-09-08,Sofia,13,6.0,14.0,2.9734737701416014,10.454385897318524,0.2844235710587532,8.403376922607421,2.793263114929199,0.425262819925944,6.568321950683633,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,13,6.0,14.0,0.8025,1.956875,0.4100926221654424,5.954791666666666,0.7757499999999999,0.14729166666666668,5.2667609618104665,False,P191R
2020-09-08,Sofia,13,6.0,14.0,1.07,3.513958333333333,0.3044999110689512,5.449791666666667,1.2305,0.16833333333333333,7.309900990099009,False,P191R
2020-09-08,Sofia,13,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,14,6.0,14.0,4.195029483795166,11.80335856246948,0.3554098150617809,3.519263177553812,4.465676086425781,1.2443310241699217,3.588816801706588,False,P191R
2020-09-08,Sofia,14,6.0,14.0,0.7311665306091308,1.475833333333333,0.4954262206273049,4.0128610843022665,0.7668330612182617,0.19677799224853515,3.896945245023813,False,P191R
2020-09-08,Sofia,14,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,14,6.0,14.0,2.11325,5.75575,0.3671545845458889,5.320027750968934,1.7655,0.5481666666666667,3.2207357859531767,False,P191R
2020-09-08,Sofia,14,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,14,6.0,14.0,2.1592163581848145,7.72906375058492,0.2793632486239241,1.5208972050348917,2.1592163581848145,0.6027260971069335,3.5824172348749888,False,P191R
2020-09-08,Sofia,14,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,14,6.0,14.0,2.1935,6.535833333333333,0.335611373199031,1.9466944176356,1.8725,0.6535833333333333,2.8649751370648993,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.1235,3.85825,0.2911941942590553,14.111777750968931,1.20375,0.18975,6.3438735177865615,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.6406665306091308,4.778889317830403,0.343315448735688,19.81130509980519,1.926,0.16866666666666666,11.41897233201581,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.694166530609131,3.8371666666666666,0.4415149712745857,18.22302775096893,1.9973330612182616,0.14055469767252599,14.210361477008655,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.5515,3.73175,0.4157566825216052,1.5250277509689332,1.41775,0.69575,2.037729069349623,False,P191R
2020-09-08,Sofia,14,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,14,6.0,14.0,2.9425,9.55075,0.3080909876187734,6.100111084302268,2.9960000000000004,0.6535833333333333,4.583960219303839,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.63175,3.5841666666666665,0.4552662171588003,1.4406944176355998,1.284,0.7168333333333333,1.7912113461985586,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.25725,3.626333333333333,0.3467000643441493,4.497777750968933,1.2305,0.4005833333333333,3.07177033492823,False,P191R
2020-09-08,Sofia,14,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,14,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,14,6.0,14.0,0.61525,2.0661666666666663,0.2977736549165121,5.952527750968933,0.72225,0.14758333333333332,4.8938452851496335,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.15025,3.0149166666666662,0.3815196661046464,1.4617777509689331,0.9095,0.6746666666666666,1.3480731225296445,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.2483330612182617,3.879333333333333,0.3217906155400228,23.746861084302267,1.3375,0.14055469767252599,9.515868356931048,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.8903332653045652,5.017833011627197,0.3767230318195788,2.227805421511332,1.8725,0.7730559844970702,2.422204908248914,False,P191R
2020-09-08,Sofia,14,6.0,14.0,0.4815,1.124445302327474,0.4282111357514232,23.367361084302264,0.642,0.014054697672526041,45.67867733327158,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.1591665306091308,2.811110682169596,0.4123517931761029,12.40402775096893,1.2305,0.16866666666666666,7.295454545454545,False,P191R
2020-09-08,Sofia,14,6.0,14.0,2.9246669387817383,8.391167953491209,0.3485411035736578,13.486305099805195,3.174333061218262,0.520054697672526,6.103844606009332,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.41775,3.3944166666666664,0.41767117570520224,2.2629444176356,1.3375,0.5481666666666667,2.439951352994831,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.0878334693908691,2.867333655039469,0.3793885191836508,3.689583413759867,1.2126669387817384,0.5903333333333333,2.054207123853877,False,P191R
2020-09-08,Sofia,14,6.0,14.0,0.3388334693908691,0.6184440155029296,0.5478805856263703,10.450305099805195,0.2675,0.15461196899414062,1.7301377231030384,False,P191R
2020-09-08,Sofia,14,6.0,14.0,0.8203334693908692,1.5601663449605303,0.5257987214251966,3.0570834137598677,0.9986665306091308,0.2670559844970703,3.739539978817013,False,P191R
2020-09-08,Sofia,14,6.0,14.0,0.4815,0.5481666666666667,0.8783824870781392,1.7780277509689328,0.5171669387817383,0.21083333333333326,2.452965717541842,False,P191R
2020-09-08,Sofia,14,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.2305004081726074,2.811110682169596,0.4377274847189281,13.177083735466,1.2840004081726073,0.16866666666666666,7.612650641339568,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.4623330612182617,5.355166666666666,0.2730695704244988,26.023861084302265,1.4445,0.14055469767252599,10.277137825485527,False,P191R
2020-09-08,Sofia,14,6.0,14.0,0.468125,1.07525,0.4353638688677052,5.7733194176356,0.5885,0.13704166666666667,4.294314381270904,False,P191R
2020-09-08,Sofia,14,6.0,14.0,0.9808338775634764,2.726778635660807,0.3597042549534944,23.760915781974788,1.07,0.11244530232747396,9.515737677362846,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.7833334693908691,4.469666666666667,0.3989857862758302,2.368361084302266,1.408833469390869,0.3935559844970703,3.5797536434142487,False,P191R
2020-09-08,Sofia,14,6.0,14.0,3.0495,7.800833333333332,0.3909197735284693,3.549027750968933,3.0495,1.265,2.4106719367588934,False,P191R
2020-09-08,Sofia,14,6.0,14.0,0.40125,0.8749583333333333,0.4585932663460165,6.606111084302267,0.50825,0.094875,5.357048748353097,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.391,4.532916666666666,0.3068664399301407,9.283694417635598,1.5515,0.08433333333333333,18.397233201581027,False,P191R
2020-09-08,Sofia,14,6.0,14.0,0.7133334693908692,1.897499678293864,0.3759333809385743,2.1294167470932006,0.8738334693908691,0.29516666666666663,2.960474769251957,False,P191R
2020-09-08,Sofia,14,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,14,6.0,14.0,0.4458334693908692,1.4196119689941404,0.31405305050137217,24.309082448641462,0.535,0.028109395345052083,19.032782222196488,False,P191R
2020-09-08,Sofia,14,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,14,6.0,14.0,0.6776669387817382,1.771,0.3826464928185987,5.615194417635598,0.7133338775634765,0.16866666666666666,4.229252238518637,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.2126669387817384,3.0781665058135985,0.3939575511888091,1.2860832529067991,1.1413330612182615,0.6325,1.8044791481711648,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.2126667346954343,3.007889317830404,0.40316202045962696,10.506527750968932,1.1770002040863037,0.18272136433919267,6.441502931761132,False,P191R
2020-09-08,Sofia,14,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.5515,4.090166666666666,0.3793243959088872,0.9979444176355996,1.20375,0.8644166666666666,1.392557601465343,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.07,2.7548888352711995,0.3884004270156571,1.4266389156977335,1.0343332653045654,0.5762779922485352,1.7948512336360083,False,P191R
2020-09-08,Sofia,14,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,14,6.0,14.0,2.86225,7.969499999999999,0.3591505113244244,9.958361084302263,3.1565,0.6535833333333333,4.829529516766542,False,P191R
2020-09-08,Sofia,14,6.0,14.0,3.6915,8.348999999999998,0.4421487603305786,1.2298610843022664,2.889,1.5601666666666667,1.8517252430295907,True,P191R
2020-09-08,Sofia,14,6.0,14.0,2.568,7.6321666666666665,0.3364706396174088,2.7478610843022664,2.43425,0.8644166666666666,2.816060927407693,False,P191R
2020-09-08,Sofia,14,6.0,14.0,0.4636665306091308,1.4336666666666666,0.32341306482850324,18.279250402132668,0.5706665306091309,0.08433333333333333,6.766796805641867,False,P191R
2020-09-08,Sofia,14,6.0,14.0,0.2675,0.4778886744181314,0.5597537968977883,8.637139076550799,0.2496669387817383,0.16866666666666666,1.480238767480662,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.1056669387817382,2.389444337209065,0.4627297324168625,2.002916747093201,1.0521669387817385,0.6465559844970702,1.6273408088553638,False,P191R
2020-09-08,Sofia,14,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,14,6.0,14.0,0.6598330612182617,1.7288336550394694,0.3816637067972845,3.3663054215113317,0.8738330612182617,0.21083333333333326,4.144662740956182,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.4623330612182617,3.3311666666666664,0.438985258783688,1.9888610843022665,1.3731665306091307,0.5762773488362629,2.3828223222413816,False,P191R
2020-09-08,Sofia,14,6.0,14.0,3.87875,11.089833333333333,0.34975728520116023,4.3501944176356,3.87875,1.0541666666666665,3.6794466403162063,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.2305,3.499833172480265,0.3515881870243455,1.159583252906799,0.9451665306091308,0.829277992248535,1.1397463087695976,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.4088330612182618,4.062054697672526,0.3468276933901196,27.541861084302262,1.4801661224365237,0.07027863566080729,21.06139523795532,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.408833469390869,3.626332689921061,0.3885008877719757,4.378305743217468,0.428,0.2670559844970703,1.6026602092667026,True,P191R
2020-09-08,Sofia,14,6.0,14.0,0.9630004081726076,2.136444658915201,0.4507490536457796,3.422527750968933,0.8916669387817383,0.323277348836263,2.7582103787709524,False,P191R
2020-09-08,Sofia,14,6.0,14.0,3.1921665306091307,8.320888513565063,0.3836328927379722,1.454749919573466,3.0138334693908693,1.0260559844970705,2.937299245779581,False,P191R
2020-09-08,Sofia,14,6.0,14.0,0.4101669387817383,1.026055341084798,0.3997512827603322,7.119139076550801,0.5528330612182617,0.07027734883626299,7.866447303046251,False,P191R
2020-09-08,Sofia,14,6.0,14.0,2.3183332653045654,6.6482778313954665,0.34871185051211223,0.44274991957346604,0.9095002040863036,0.4919440155029297,1.848788023483716,True,P191R
2020-09-08,Sofia,14,6.0,14.0,0.6063330612182617,1.2228333333333332,0.4958427650687707,6.191472409884133,0.642,0.1265,5.075098814229249,False,P191R
2020-09-08,Sofia,14,6.0,14.0,0.7490000000000001,1.83425,0.4083412839035028,20.015111084302266,0.88275,0.08433333333333333,10.467391304347826,False,P191R
2020-09-08,Sofia,14,6.0,14.0,4.494,11.933166666666665,0.3765974385117111,1.7358610843022662,4.494,1.1174166666666667,4.021776418823179,False,P191R
2020-09-08,Sofia,14,6.0,14.0,0.7490000000000001,1.7288334941864012,0.4332401023688424,0.6676389156977335,0.6776669387817382,0.5903333333333333,1.147939478455796,False,P191R
2020-09-08,Sofia,14,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,14,6.0,14.0,0.7490000000000001,1.9396666666666669,0.3861488228217907,7.301861084302264,0.856,0.18975,4.511198945981555,False,P191R
2020-09-08,Sofia,14,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,14,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,14,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,14,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,14,6.0,14.0,2.05975,6.936416666666665,0.2969472710453284,6.500694417635598,2.05975,0.5270833333333332,3.907826086956522,False,P191R
2020-09-08,Sofia,14,6.0,14.0,0.9095,2.1294166666666663,0.4271122764450359,1.5039444176355998,0.50825,0.21083333333333326,2.4106719367588934,False,P191R
2020-09-08,Sofia,14,6.0,14.0,3.71825,11.427166666666665,0.3253868704694952,1.9888610843022665,3.531,1.07525,3.28388746803069,False,P191R
2020-09-08,Sofia,14,6.0,14.0,0.9273334693908692,2.53,0.36653496813868347,4.968639076550801,0.9986669387817384,0.2811113255818685,3.5525674275649033,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.36425,3.85825,0.35359295017171005,7.0066944176355985,1.47125,0.44275,3.3229813664596275,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.5515,3.795,0.4088274044795784,0.9979444176355996,1.284,0.6114166666666666,2.100040888646586,False,P191R
2020-09-08,Sofia,14,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,14,6.0,14.0,0.7757499999999999,1.9185833333333333,0.4043347956391434,1.9888610843022665,0.7490000000000001,0.2740833333333333,2.732745515354211,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.15025,3.246833333333333,0.3542682613828859,5.2356944176356,1.25725,0.4005833333333333,3.1385479509049308,False,P191R
2020-09-08,Sofia,14,6.0,14.0,2.14,4.9335,0.4337691294213034,0.9979444176355996,1.3375,0.9276666666666666,1.4417894358605816,True,P191R
2020-09-08,Sofia,14,6.0,14.0,1.3375,3.879333333333333,0.3447757346623131,19.213944417635602,1.391,0.29516666666666663,4.712591756070019,False,P191R
2020-09-08,Sofia,14,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,14,6.0,14.0,1.355333265304565,3.542,0.3826463199617632,26.417415781974796,1.5515,0.15461196899414062,10.034798793997624,False,P191R
2020-09-08,Sofia,14,6.0,14.0,,,,,,,,False,P191R
2020-09-08,Sofia,14,6.0,14.0,0.9451665306091308,1.9115556627909345,0.4944488664427153,4.209638754844665,0.9986665306091308,0.21083333333333326,4.736758247948448,False,P191R
2020-09-08,Sofia,14,6.0,14.0,5.885,16.64177734883626,0.3536280937211031,2.9586944176356,5.992000000000001,1.4336653798421222,4.179496892545351,False,P191R
2020-09-08,Sofia,14,6.0,14.0,0.30316653060913085,0.6184443372090658,0.4902082731928146,3.7036387548446656,0.35666653060913084,0.056222651163736974,6.343822698264664,False,P191R
